material_id,bandgap,is_train
9235556.cif,0.894,TRUE
9235575.cif,0.995,TRUE
9235864.cif,1.997,TRUE
9235911.cif,0.693,TRUE
9235915.cif,1.503,TRUE
9235918.cif,0.571,TRUE
9235937.cif,0.692,TRUE
9235939.cif,0.796,TRUE
9235979.cif,0.827,TRUE
9235980.cif,0.519,TRUE
9235981.cif,0.528,TRUE
9235982.cif,2.978,TRUE
9236033.cif,0.97,TRUE
9236042.cif,1.089,TRUE
9236127.cif,2.394,TRUE
9236152.cif,2.309,TRUE
9236157.cif,1.059,TRUE
9236158.cif,1.515,TRUE
9236159.cif,1.019,TRUE
9236168.cif,3.642,TRUE
9236179.cif,2.027,TRUE
9236324.cif,2.023,TRUE
9236325.cif,3.492,TRUE
9236363.cif,3.816,TRUE
9236388.cif,3.939,TRUE
9236391.cif,3.829,TRUE
9236421.cif,3.864,TRUE
9236435.cif,3.604,TRUE
9236452.cif,3.867,TRUE
9236454.cif,3.865,TRUE
9236479.cif,0.979,TRUE
9236489.cif,1.304,TRUE
9236497.cif,1.583,TRUE
9236498.cif,1.854,TRUE
9236505.cif,0.543,TRUE
9236555.cif,0.663,TRUE
9236563.cif,2.373,TRUE
9236568.cif,0.558,TRUE
9236569.cif,0.545,TRUE
9236584.cif,0.656,TRUE
9236592.cif,0.742,TRUE
9236614.cif,1.024,TRUE
9236640.cif,0.604,TRUE
9236661.cif,1.737,TRUE
9236664.cif,1.74,TRUE
9236672.cif,1.724,TRUE
9236681.cif,2.44,TRUE
9236696.cif,1.731,TRUE
9236704.cif,2.572,TRUE
9236741.cif,2.099,TRUE
9236752.cif,2.903,TRUE
9236779.cif,1.175,TRUE
9236799.cif,2.511,TRUE
9236838.cif,0.866,TRUE
9236842.cif,0.541,TRUE
9236860.cif,0.65,TRUE
9236897.cif,1.812,TRUE
9236988.cif,1.929,TRUE
9236989.cif,1.958,TRUE
9237253.cif,3.633,TRUE
9238159.cif,1.442,TRUE
9238492.cif,1.19,TRUE
9238528.cif,0.659,TRUE
9238536.cif,0.831,TRUE
9238575.cif,1.022,TRUE
9238612.cif,3.496,TRUE
9238890.cif,4.033,TRUE
9238900.cif,4.084,TRUE
9238912.cif,4.045,TRUE
9238914.cif,4.145,TRUE
9238915.cif,3.188,TRUE
9238916.cif,1.407,TRUE
9238925.cif,1.977,TRUE
9238929.cif,0.788,TRUE
9238932.cif,1.164,TRUE
9238935.cif,3.087,TRUE
9238938.cif,6.198,TRUE
9238944.cif,4.849,TRUE
9238958.cif,5.636,TRUE
9238959.cif,2.654,TRUE
9238989.cif,2.866,TRUE
9239000.cif,2.954,TRUE
9239334.cif,1.804,TRUE
9239337.cif,1.788,TRUE
9239338.cif,1.876,TRUE
9239339.cif,1.392,TRUE
9239356.cif,2.243,TRUE
9239365.cif,2.489,TRUE
9239366.cif,2.188,TRUE
9239367.cif,1.235,TRUE
9239371.cif,0.977,TRUE
9239398.cif,4.07,TRUE
9239412.cif,0.999,TRUE
9239415.cif,0.872,TRUE
9239422.cif,2.851,TRUE
9239424.cif,2.668,TRUE
9239435.cif,2.178,TRUE
9239437.cif,0.552,TRUE
9239438.cif,2.332,TRUE
9239439.cif,2.343,TRUE
9239445.cif,2.794,TRUE
9239448.cif,2.572,TRUE
9239451.cif,2.638,TRUE
9239746.cif,2.119,TRUE
9239758.cif,1.113,TRUE
9239799.cif,2.529,TRUE
9239800.cif,2.888,TRUE
9239803.cif,2.685,TRUE
9240258.cif,1.862,TRUE
9240351.cif,2.652,TRUE
9240354.cif,2.673,TRUE
9240357.cif,0.907,TRUE
9240650.cif,1.338,TRUE
9240728.cif,1.516,TRUE
9240736.cif,1.494,TRUE
9240749.cif,0.985,TRUE
9240770.cif,2.318,TRUE
9240809.cif,1.396,TRUE
9240851.cif,2.636,TRUE
9240964.cif,1.428,TRUE
9241024.cif,1.077,TRUE
9241189.cif,1.253,TRUE
9241290.cif,2.557,TRUE
9241292.cif,1.799,TRUE
9241294.cif,1.769,TRUE
9241324.cif,2.695,TRUE
9241568.cif,2.674,TRUE
9242146.cif,1.685,TRUE
9242691.cif,1.337,TRUE
9245254.cif,1.104,TRUE
9348289.cif,1.049,TRUE
9348293.cif,1.115,TRUE
9349413.cif,1.333,TRUE
9349514.cif,0.598,TRUE
9350189.cif,1.004,TRUE
9350808.cif,0.59,TRUE
9405433.cif,0.659,TRUE
9405702.cif,1.242,TRUE
9405716.cif,1.204,TRUE
9405755.cif,0.796,TRUE
9405845.cif,0.827,TRUE
9406137.cif,0.976,TRUE
9406445.cif,1.279,TRUE
9406549.cif,3.015,TRUE
9406631.cif,0.547,TRUE
9427656.cif,1.001,TRUE
9457727.cif,0.779,TRUE
9504934.cif,3.178,TRUE
955443.cif,2.666,TRUE
959602.cif,1.386,TRUE
959996.cif,1.484,TRUE
9605622.cif,1.342,TRUE
9608535.cif,1.947,TRUE
9608540.cif,1.184,TRUE
9608608.cif,3.215,TRUE
9614400.cif,0.795,TRUE
9614843.cif,3.297,TRUE
9614853.cif,1.351,TRUE
9614866.cif,0.96,TRUE
9614870.cif,2.864,TRUE
9614901.cif,1.96,TRUE
9614905.cif,2.021,TRUE
9614929.cif,0.569,TRUE
9615188.cif,1.749,TRUE
9615434.cif,0.578,TRUE
9616948.cif,3.778,TRUE
9616981.cif,2.246,TRUE
9617031.cif,0.927,TRUE
9617078.cif,1.918,TRUE
9617159.cif,1.711,TRUE
9627491.cif,3.645,TRUE
9627504.cif,2.07,TRUE
9627856.cif,1.292,TRUE
9629890.cif,3.009,TRUE
964818.cif,3.061,TRUE
965003.cif,1.167,TRUE
9660005.cif,2.75,TRUE
9660006.cif,5.885,TRUE
9660220.cif,4.657,TRUE
9660349.cif,3.906,TRUE
9660351.cif,5.194,TRUE
9660352.cif,1.089,TRUE
9660429.cif,0.794,TRUE
9660703.cif,2.439,TRUE
9660868.cif,2.237,TRUE
9660894.cif,2.532,TRUE
9660899.cif,4.877,TRUE
9660942.cif,1.153,TRUE
9660977.cif,0.966,TRUE
9661123.cif,0.962,TRUE
9661337.cif,4.139,TRUE
9661448.cif,2.955,TRUE
9661490.cif,2.027,TRUE
9661801.cif,2.963,TRUE
9661802.cif,2.291,TRUE
9661833.cif,0.984,TRUE
9661879.cif,1.193,TRUE
9661884.cif,2.925,TRUE
9661968.cif,2.927,TRUE
9662115.cif,2.752,TRUE
9662182.cif,4.706,TRUE
9662439.cif,3.967,TRUE
9662637.cif,2.076,TRUE
9662683.cif,2.354,TRUE
9662750.cif,2.544,TRUE
9662757.cif,2.802,TRUE
9662774.cif,3.134,TRUE
9662836.cif,2.045,TRUE
9663069.cif,2.4,TRUE
9664382.cif,1.84,TRUE
9664392.cif,1.986,TRUE
9664533.cif,1.337,TRUE
9664539.cif,2.845,TRUE
9664540.cif,1.095,TRUE
9664745.cif,1.511,TRUE
9664790.cif,5.035,TRUE
9664934.cif,1.459,TRUE
9665420.cif,1.465,TRUE
9665634.cif,0.963,TRUE
9665653.cif,2.823,TRUE
968772.cif,2.278,TRUE
9693146.cif,1.787,TRUE
9693270.cif,1.791,TRUE
9693707.cif,2.026,TRUE
9694191.cif,1.428,TRUE
9694421.cif,2.787,TRUE
9694514.cif,3.775,TRUE
9694526.cif,3.504,TRUE
9694529.cif,4.265,TRUE
9694609.cif,2.042,TRUE
9694691.cif,2.512,TRUE
9694741.cif,3.363,TRUE
9694805.cif,3.404,TRUE
9694823.cif,3.589,TRUE
9695087.cif,3.57,TRUE
9695097.cif,3.028,TRUE
9695114.cif,2.876,TRUE
9695348.cif,3.054,TRUE
9695369.cif,3.657,TRUE
9695496.cif,4.15,TRUE
9695503.cif,4.17,TRUE
9695585.cif,3.96,TRUE
9695618.cif,1.588,TRUE
9695629.cif,1.597,TRUE
9695739.cif,2.464,TRUE
9696209.cif,4.015,TRUE
9696221.cif,3.032,TRUE
9696285.cif,0.722,TRUE
9696612.cif,0.578,TRUE
9696806.cif,2.289,TRUE
9696932.cif,3.045,TRUE
9697038.cif,3.203,TRUE
9697639.cif,2.991,TRUE
9697713.cif,2.448,TRUE
9697754.cif,2.697,TRUE
9697861.cif,2.45,TRUE
9697935.cif,2.545,TRUE
9698595.cif,4.701,TRUE
9699333.cif,4.385,TRUE
9699338.cif,3.204,TRUE
9699382.cif,3.833,TRUE
9699424.cif,0.696,TRUE
9699688.cif,0.696,TRUE
9699907.cif,0.585,TRUE
9700012.cif,0.962,TRUE
9700027.cif,2.527,TRUE
9700033.cif,1.523,TRUE
9700071.cif,1.964,TRUE
9700142.cif,1.206,TRUE
9700262.cif,0.661,TRUE
9700335.cif,0.932,TRUE
9700400.cif,1.952,TRUE
9700522.cif,1.966,TRUE
9700549.cif,0.984,TRUE
9700667.cif,3.91,TRUE
9701108.cif,2.745,TRUE
9701347.cif,2.607,TRUE
9701757.cif,2.343,TRUE
9702431.cif,3.452,TRUE
970391.cif,2.716,TRUE
9710654.cif,2.364,TRUE
9711363.cif,2.281,TRUE
971240.cif,2.049,TRUE
9714908.cif,2.268,TRUE
9720791.cif,3.993,TRUE
972460.cif,3.432,TRUE
973203.cif,4.053,TRUE
9749167.cif,4.183,TRUE
9749315.cif,4.48,TRUE
9750532.cif,4.519,TRUE
9767248.cif,4.49,TRUE
9806526.cif,0.918,TRUE
9836170.cif,0.504,TRUE
9937886.cif,3.716,TRUE
993791.cif,1.429,TRUE
9938385.cif,1.56,TRUE
9939149.cif,1.535,TRUE
9939267.cif,0.989,TRUE
9939748.cif,2.568,TRUE
993978.cif,2.683,TRUE
9941013.cif,2.74,TRUE
9941241.cif,2.736,TRUE
994268.cif,2.824,TRUE
994940.cif,2.716,TRUE
994952.cif,2.436,TRUE
9949680.cif,1.442,TRUE
9951056.cif,1.458,TRUE
9951068.cif,3.006,TRUE
995117.cif,1.459,TRUE
9951210.cif,1.298,TRUE
9953668.cif,2.256,TRUE
995395.cif,2.77,TRUE
9954220.cif,2.615,TRUE
9954235.cif,1.809,TRUE
995484.cif,1.076,TRUE
995501.cif,2.245,TRUE
995654.cif,2.144,TRUE
995767.cif,1.917,TRUE
996028.cif,2.37,TRUE
996156.cif,3.057,TRUE
9964392.cif,3.034,TRUE
996701.cif,1.411,TRUE
996977.cif,3.215,TRUE
9970406.cif,2.428,TRUE
9970720.cif,2.846,TRUE
9970743.cif,2.43,TRUE
9971012.cif,2.493,TRUE
9971117.cif,2.51,TRUE
9971228.cif,2.385,TRUE
997232.cif,3.049,TRUE
997423.cif,2.549,TRUE
997810.cif,1.704,TRUE
9978368.cif,1.075,TRUE
9979147.cif,1.077,TRUE
1229221.cif,2.251,FALSE
1229236.cif,4.294,FALSE
1229298.cif,1.191,FALSE
145756.cif,1.879,FALSE
180088.cif,2.336,FALSE
180227.cif,3.012,FALSE
180826.cif,4.542,FALSE
180835.cif,4.008,FALSE
181687.cif,6.935,FALSE
1891281.cif,2.026,FALSE
1891287.cif,0.61,FALSE
1891340.cif,3.959,FALSE
1927009.cif,3.96,FALSE
1927302.cif,1.183,FALSE
1927337.cif,5.114,FALSE
1927689.cif,2.695,FALSE
1927720.cif,0.854,FALSE
1928232.cif,2.777,FALSE
1928266.cif,6.314,FALSE
1928388.cif,1.769,FALSE
1928845.cif,2.742,FALSE
1928927.cif,1.874,FALSE
1950211.cif,7.554,FALSE
1951147.cif,1.86,FALSE
1952121.cif,2.326,FALSE
2001022.cif,1.623,FALSE
2001266.cif,3.192,FALSE
2001579.cif,1.932,FALSE
2003277.cif,2.047,FALSE
2003647.cif,1.414,FALSE
2005361.cif,1.395,FALSE
2005589.cif,1.668,FALSE
2014163.cif,0.832,FALSE
2015804.cif,1.691,FALSE
2015980.cif,1.824,FALSE
2058329.cif,2.181,FALSE
2059155.cif,1.896,FALSE
2059240.cif,0.513,FALSE
2067285.cif,3.965,FALSE
2067398.cif,3.928,FALSE
2067610.cif,1.026,FALSE
2067848.cif,2.807,FALSE
2068149.cif,2.862,FALSE
2069463.cif,1.762,FALSE
2069939.cif,2.304,FALSE
2070111.cif,2.169,FALSE
2070236.cif,3.354,FALSE
2071945.cif,3.593,FALSE
2364606.cif,4.141,FALSE
2600612.cif,0.873,FALSE
2600613.cif,1.556,FALSE
2602381.cif,3.094,FALSE
2602584.cif,3.392,FALSE
2602778.cif,1.219,FALSE
2604075.cif,7.345,FALSE
2604392.cif,6.621,FALSE
2605671.cif,2.086,FALSE
2605748.cif,4.615,FALSE
2605989.cif,3.946,FALSE
2606066.cif,1.726,FALSE
2606764.cif,3.95,FALSE
2609328.cif,2.866,FALSE
2609770.cif,3.717,FALSE
2609771.cif,3.721,FALSE
2610821.cif,3.695,FALSE
2611528.cif,0.763,FALSE
2613536.cif,3.563,FALSE
2614896.cif,1.284,FALSE
2619759.cif,1.621,FALSE
3293189.cif,3.39,FALSE
4046019.cif,3.116,FALSE
4046049.cif,0.611,FALSE
4046076.cif,5.254,FALSE
4046092.cif,0.614,FALSE
4046123.cif,4.328,FALSE
4046154.cif,6.806,FALSE
42977.cif,3.375,FALSE
4425754.cif,2.18,FALSE
45178.cif,2.129,FALSE
4732544.cif,3.025,FALSE
4750780.cif,3.813,FALSE
4781270.cif,5.485,FALSE
4793622.cif,1.311,FALSE
4793792.cif,0.987,FALSE
4795033.cif,4.031,FALSE
5181393.cif,4.092,FALSE
5182730.cif,3.193,FALSE
5186793.cif,2.103,FALSE
5187628.cif,1.102,FALSE
5227242.cif,5.418,FALSE
5227904.cif,2.418,FALSE
5269224.cif,3.187,FALSE
5269522.cif,1.49,FALSE
5438766.cif,3.741,FALSE
5438816.cif,0.546,FALSE
5438856.cif,1.804,FALSE
5438896.cif,0.881,FALSE
5438946.cif,3.651,FALSE
5439066.cif,3.49,FALSE
5439151.cif,1.005,FALSE
5439261.cif,0.965,FALSE
5439506.cif,3.88,FALSE
5439611.cif,3.841,FALSE
5439651.cif,3.103,FALSE
5440011.cif,2.089,FALSE
5440296.cif,1.801,FALSE
5440471.cif,2.462,FALSE
5441206.cif,2.191,FALSE
5441521.cif,2.411,FALSE
5441816.cif,2.298,FALSE
5441851.cif,0.994,FALSE
5441856.cif,3.901,FALSE
5442296.cif,2.83,FALSE
5442481.cif,1.147,FALSE
5442546.cif,0.596,FALSE
5442681.cif,8.19,FALSE
5445391.cif,2.831,FALSE
5445986.cif,3.727,FALSE
5447251.cif,1.205,FALSE
5447256.cif,1.218,FALSE
5447276.cif,2.863,FALSE
5447351.cif,3.692,FALSE
5447786.cif,2.253,FALSE
5447801.cif,3.229,FALSE
5448291.cif,6.734,FALSE
5448321.cif,2.029,FALSE
5448326.cif,2.051,FALSE
5448361.cif,4.157,FALSE
5448691.cif,2.193,FALSE
5449056.cif,4.707,FALSE
5449281.cif,3.655,FALSE
5449531.cif,0.776,FALSE
5449756.cif,0.873,FALSE
5449956.cif,1.133,FALSE
5450246.cif,1.809,FALSE
5450776.cif,2.594,FALSE
5450801.cif,2.376,FALSE
5451056.cif,1.106,FALSE
5451066.cif,1.628,FALSE
5451086.cif,3.025,FALSE
5451201.cif,2.121,FALSE
5451256.cif,0.78,FALSE
5451261.cif,2.566,FALSE
5451676.cif,3.485,FALSE
5452161.cif,2.966,FALSE
5452321.cif,2.345,FALSE
5457488.cif,3.893,FALSE
5457878.cif,3.345,FALSE
5457938.cif,4.128,FALSE
5458443.cif,4.193,FALSE
5459654.cif,1.712,FALSE
5459929.cif,0.613,FALSE
5460174.cif,3.061,FALSE
5460179.cif,1.127,FALSE
5463264.cif,2.078,FALSE
5464614.cif,0.634,FALSE
5465519.cif,0.64,FALSE
5466194.cif,2.293,FALSE
5618621.cif,4.161,FALSE
5619335.cif,2.111,FALSE
5620107.cif,0.729,FALSE
5620187.cif,1.952,FALSE
5620219.cif,1.992,FALSE
5620227.cif,3.419,FALSE
5620231.cif,4.291,FALSE
5620247.cif,0.661,FALSE
6135471.cif,2.773,FALSE
6190592.cif,2.595,FALSE
6198763.cif,3.027,FALSE
6213128.cif,0.706,FALSE
6219702.cif,4.555,FALSE
6281878.cif,0.599,FALSE
6282290.cif,4.328,FALSE
6282334.cif,2.509,FALSE
6296802.cif,0.614,FALSE
6297197.cif,4.579,FALSE
6297341.cif,2.725,FALSE
6297614.cif,1.38,FALSE
6297802.cif,1.571,FALSE
6297925.cif,3.361,FALSE
6298856.cif,1.849,FALSE
6300045.cif,3.24,FALSE
6301642.cif,0.751,FALSE
6303906.cif,1.37,FALSE
6307095.cif,0.503,FALSE
6311689.cif,3.584,FALSE
6313722.cif,4.569,FALSE
6316294.cif,2.245,FALSE
6347244.cif,3.328,FALSE
6347518.cif,6.585,FALSE
6350726.cif,3.492,FALSE
6352500.cif,6.929,FALSE
6353658.cif,1.898,FALSE
6354745.cif,1.959,FALSE
6355534.cif,1.942,FALSE
6356069.cif,2.742,FALSE
6356279.cif,3.862,FALSE
6358518.cif,2.203,FALSE
6359007.cif,2.775,FALSE
6359109.cif,3.721,FALSE
6360534.cif,1.898,FALSE
6374407.cif,3.424,FALSE
6374664.cif,2.854,FALSE
6377519.cif,2.024,FALSE
6393650.cif,2.686,FALSE
6397979.cif,4.014,FALSE
6398174.cif,1.203,FALSE
6398400.cif,1.75,FALSE
6400681.cif,1.342,FALSE
6404088.cif,1.402,FALSE
6406072.cif,2.953,FALSE
6406888.cif,2.572,FALSE
6406896.cif,3.226,FALSE
6410129.cif,3.576,FALSE
6410227.cif,3.702,FALSE
6410961.cif,2.115,FALSE
6411001.cif,2.156,FALSE
6411104.cif,2.776,FALSE
6411597.cif,0.885,FALSE
6412344.cif,2.624,FALSE
6412771.cif,3.815,FALSE
6428946.cif,1.265,FALSE
6440227.cif,2.976,FALSE
6442218.cif,2.625,FALSE
6442769.cif,3.892,FALSE
6442968.cif,2.035,FALSE
6443698.cif,2.052,FALSE
6444339.cif,0.963,FALSE
6446476.cif,1.964,FALSE
6446954.cif,0.525,FALSE
6451261.cif,3.389,FALSE
6452153.cif,1.607,FALSE
6456164.cif,1.54,FALSE
6788842.cif,2.225,FALSE
6791880.cif,2.342,FALSE
6791891.cif,3.207,FALSE
6799688.cif,2.196,FALSE
6801917.cif,3.344,FALSE
6806720.cif,1.43,FALSE
6807005.cif,1.52,FALSE
6832777.cif,1.463,FALSE
6844391.cif,1.999,FALSE
6855174.cif,2.32,FALSE
6874328.cif,1.398,FALSE
7674014.cif,2.161,FALSE
7674232.cif,2.624,FALSE
7674588.cif,3.687,FALSE
7675126.cif,3.748,FALSE
7733758.cif,2.834,FALSE
7733908.cif,3.48,FALSE
7738254.cif,4.229,FALSE
7741802.cif,1.884,FALSE
7749590.cif,1.459,FALSE
7754578.cif,4.837,FALSE
7755204.cif,0.741,FALSE
7762424.cif,1.586,FALSE
7762894.cif,1.037,FALSE
7764218.cif,0.91,FALSE
777036.cif,1.921,FALSE
7780048.cif,2.428,FALSE
7781188.cif,2.645,FALSE
7781476.cif,1.82,FALSE
7781504.cif,1.006,FALSE
7788404.cif,1.057,FALSE
7788708.cif,3.019,FALSE
7814462.cif,0.557,FALSE
7816156.cif,0.591,FALSE
7820726.cif,2.423,FALSE
7820842.cif,1.66,FALSE
7829492.cif,1.835,FALSE
7829650.cif,0.55,FALSE
7831186.cif,1.746,FALSE
7832188.cif,1.328,FALSE
7833308.cif,1.819,FALSE
7833436.cif,4.685,FALSE
7833842.cif,3.923,FALSE
7834202.cif,3.305,FALSE
7837640.cif,2.942,FALSE
7837708.cif,1.319,FALSE
7844774.cif,0.952,FALSE
7894038.cif,0.725,FALSE
7894068.cif,1.886,FALSE
7894204.cif,1.251,FALSE
7894266.cif,0.544,FALSE
7909464.cif,0.958,FALSE
7918426.cif,2.3,FALSE
7919084.cif,4.019,FALSE
7978468.cif,1.886,FALSE
7978654.cif,1.424,FALSE
7978676.cif,1.741,FALSE
7979064.cif,1.346,FALSE
7979128.cif,2.834,FALSE
7987908.cif,2.63,FALSE
8160238.cif,3.503,FALSE
8162762.cif,2.668,FALSE
8202443.cif,3.976,FALSE
8203928.cif,2.151,FALSE
8204116.cif,1.841,FALSE
8204220.cif,4.159,FALSE
8204226.cif,1.728,FALSE
8204534.cif,1.22,FALSE
8204891.cif,2.965,FALSE
8205334.cif,3.581,FALSE
8206570.cif,2.5,FALSE
8206618.cif,2.994,FALSE
8207801.cif,2.062,FALSE
8209062.cif,4.154,FALSE
8209078.cif,2.624,FALSE
8209116.cif,0.629,FALSE
8211130.cif,3.249,FALSE
8212335.cif,4.686,FALSE
8212880.cif,0.841,FALSE
8215533.cif,2.976,FALSE
8215554.cif,3.464,FALSE
8215788.cif,0.623,FALSE
8215875.cif,2.408,FALSE
8215974.cif,1.364,FALSE
8216041.cif,1.223,FALSE
8216289.cif,1.648,FALSE
8216389.cif,2.694,FALSE
8216486.cif,4.034,FALSE
8216565.cif,2.688,FALSE
8216668.cif,2.695,FALSE
8216828.cif,2.65,FALSE
8216847.cif,1.887,FALSE
8217022.cif,2.676,FALSE
8217423.cif,0.871,FALSE
8217498.cif,5.926,FALSE
8217513.cif,0.782,FALSE
8217625.cif,4.66,FALSE
8217797.cif,4.799,FALSE
8217970.cif,1.707,FALSE
8218299.cif,5.159,FALSE
8218870.cif,0.796,FALSE
8219730.cif,3.745,FALSE
8219901.cif,3.384,FALSE
8219943.cif,2.718,FALSE
8220138.cif,2.187,FALSE
8220151.cif,1.72,FALSE
8220154.cif,2.245,FALSE
8220161.cif,4.183,FALSE
8220187.cif,1.945,FALSE
8220210.cif,2.193,FALSE
8220352.cif,3.011,FALSE
8220388.cif,1.422,FALSE
8220592.cif,2.74,FALSE
8220639.cif,2.239,FALSE
8223214.cif,1.108,FALSE
8223895.cif,6.888,FALSE
8224282.cif,2.051,FALSE
8226383.cif,3.84,FALSE
8226549.cif,0.687,FALSE
8226768.cif,2.05,FALSE
8227036.cif,1.895,FALSE
8227402.cif,2.066,FALSE
8227405.cif,3.379,FALSE
8227543.cif,3.24,FALSE
8227908.cif,2.107,FALSE
8228979.cif,5.428,FALSE
8229229.cif,0.877,FALSE
8229289.cif,0.689,FALSE
8229296.cif,1.737,FALSE
8229380.cif,0.927,FALSE
8229383.cif,1.919,FALSE
8229464.cif,1.987,FALSE
8229575.cif,1.68,FALSE
8229591.cif,2.101,FALSE
8229652.cif,4.347,FALSE
8231142.cif,3.956,FALSE
8232213.cif,1.04,FALSE
8232264.cif,4.898,FALSE
8232303.cif,4.964,FALSE
8232485.cif,2.757,FALSE
8232669.cif,3.315,FALSE
8232756.cif,5.464,FALSE
8233377.cif,1.15,FALSE
8233407.cif,1.205,FALSE
8233438.cif,0.891,FALSE
8233477.cif,0.566,FALSE
8233856.cif,3.86,FALSE
8239155.cif,3.294,FALSE
8240144.cif,3.397,FALSE
8241066.cif,7.746,FALSE
8241250.cif,3.001,FALSE
8241582.cif,2.309,FALSE
8241927.cif,3.164,FALSE
8242252.cif,1.499,FALSE
8242307.cif,4.27,FALSE
8242364.cif,4.267,FALSE
8247323.cif,4.217,FALSE
8248520.cif,3.813,FALSE
8248739.cif,4.838,FALSE
8249323.cif,5.098,FALSE
8255962.cif,2.227,FALSE
8256193.cif,6.039,FALSE
8257848.cif,5.936,FALSE
8257939.cif,2.01,FALSE
8257983.cif,2.412,FALSE
8258150.cif,4.918,FALSE
8258501.cif,2.283,FALSE
8258558.cif,2.398,FALSE
8258995.cif,4.12,FALSE
8259007.cif,6.886,FALSE
8259993.cif,6.916,FALSE
8260114.cif,0.646,FALSE
8260433.cif,1.653,FALSE
8260483.cif,0.926,FALSE
8260552.cif,2.453,FALSE
8260714.cif,3.482,FALSE
8262532.cif,1.441,FALSE
8262614.cif,7.219,FALSE
8265384.cif,6.893,FALSE
8266581.cif,4.141,FALSE
8266600.cif,2.542,FALSE
8266639.cif,0.861,FALSE
8266948.cif,0.727,FALSE
8267115.cif,0.738,FALSE
8267187.cif,1.348,FALSE
8267306.cif,0.744,FALSE
8273150.cif,1.103,FALSE
8274353.cif,2.503,FALSE
8274492.cif,1.74,FALSE
8275588.cif,0.93,FALSE
8275810.cif,4.231,FALSE
8275813.cif,0.596,FALSE
8276106.cif,0.713,FALSE
8276413.cif,1.684,FALSE
8276796.cif,3.125,FALSE
8276821.cif,0.731,FALSE
8277233.cif,1.11,FALSE
8277345.cif,1.109,FALSE
8277449.cif,3.336,FALSE
8277617.cif,1.141,FALSE
8278432.cif,0.843,FALSE
8278567.cif,0.732,FALSE
8278608.cif,1.888,FALSE
8278748.cif,3.213,FALSE
8278772.cif,4.233,FALSE
8278781.cif,4.386,FALSE
8279007.cif,2.116,FALSE
8279246.cif,1.315,FALSE
8280261.cif,4.103,FALSE
8280707.cif,2.649,FALSE
8280775.cif,1.495,FALSE
8280804.cif,1.103,FALSE
8280810.cif,1.173,FALSE
8281356.cif,2.646,FALSE
8281368.cif,0.98,FALSE
8281686.cif,2.789,FALSE
8281895.cif,3.322,FALSE
8282015.cif,3.688,FALSE
8282080.cif,3.382,FALSE
8282083.cif,4.434,FALSE
8282089.cif,4.293,FALSE
8283340.cif,1.689,FALSE
8283553.cif,2.251,FALSE
8285480.cif,2.484,FALSE
8287052.cif,3.824,FALSE
8287600.cif,3.106,FALSE
8287639.cif,4.194,FALSE
8287813.cif,2.142,FALSE
8287846.cif,2.157,FALSE
8287905.cif,1.212,FALSE
8287953.cif,0.539,FALSE
8288212.cif,1.857,FALSE
8288515.cif,3.177,FALSE
8288689.cif,6.749,FALSE
8290528.cif,4.123,FALSE
8290657.cif,5.219,FALSE
8291889.cif,3.877,FALSE
8299044.cif,6.782,FALSE
8302709.cif,3.094,FALSE
8303046.cif,5.931,FALSE
8303050.cif,5.947,FALSE
8303138.cif,2.451,FALSE
8303200.cif,4.089,FALSE
8303664.cif,0.542,FALSE
8303758.cif,3.643,FALSE
8304977.cif,4.384,FALSE
8305038.cif,2.382,FALSE
8305263.cif,7.356,FALSE
8305483.cif,2.858,FALSE
8305496.cif,1.465,FALSE
8305590.cif,2.01,FALSE
8305685.cif,3.052,FALSE
8305784.cif,4.139,FALSE
8305872.cif,6.27,FALSE
8305927.cif,7.126,FALSE
8305966.cif,1.733,FALSE
8306779.cif,3.93,FALSE
8307220.cif,4.025,FALSE
8307338.cif,7.769,FALSE
8307436.cif,4.201,FALSE
8307633.cif,4.473,FALSE
8309769.cif,1.739,FALSE
8310654.cif,1.377,FALSE
8310785.cif,4.233,FALSE
8310795.cif,7.361,FALSE
8311601.cif,3.835,FALSE
8311835.cif,4.218,FALSE
8311892.cif,4.681,FALSE
8311996.cif,4.447,FALSE
8312484.cif,4.464,FALSE
8313102.cif,7.299,FALSE
8313431.cif,1.595,FALSE
8313489.cif,1.046,FALSE
8313561.cif,7.771,FALSE
8313591.cif,7.297,FALSE
8313618.cif,3.373,FALSE
8314771.cif,3.114,FALSE
8314808.cif,0.738,FALSE
8314928.cif,2.227,FALSE
8357068.cif,1.567,FALSE
8430452.cif,3.935,FALSE
8432518.cif,2.094,FALSE
8432651.cif,4.234,FALSE
8432867.cif,5.22,FALSE
8432889.cif,0.827,FALSE
8433103.cif,0.58,FALSE
8433196.cif,3.263,FALSE
8433241.cif,4.118,FALSE
8434398.cif,3.453,FALSE
8434460.cif,4.782,FALSE
8434466.cif,4.831,FALSE
8434505.cif,4.728,FALSE
8434585.cif,5.582,FALSE
8434675.cif,3.557,FALSE
8434687.cif,4.161,FALSE
8434690.cif,7.336,FALSE
8434714.cif,3.549,FALSE
8434722.cif,3.263,FALSE
8434731.cif,2.246,FALSE
8434754.cif,2.427,FALSE
8434847.cif,1.34,FALSE
8434877.cif,7.085,FALSE
8436638.cif,6.661,FALSE
8437034.cif,2.124,FALSE
8437398.cif,1.165,FALSE
8437582.cif,4.989,FALSE
8437592.cif,3.317,FALSE
8437607.cif,1.945,FALSE
8468732.cif,3.348,FALSE
